gene_symbol,mean_DMD,mean_control,log2FC,p_value,padj,neg_log10_padj,regulation
ATP1B2,4.488168172562499,4.466584238,0.021583934562499074,0.826806126614546,0.9152377389965629,0.0384660804434842,not_significant
DSTNP2,4.362121150875,4.323385149166667,0.038736001708333134,0.8274220829502476,0.9158392797860617,0.03818073378440051,not_significant
AQP11,2.3052961078750003,2.3008060641666668,0.004490043708333502,0.8274337414017487,0.9158392797860617,0.03818073378440051,not_significant
CDC25C,2.266815428583333,2.268488624833333,-0.0016731962500000641,0.8276668702437897,0.9160507103252771,0.03808048418710979,not_significant
MTG2,4.146103935825,4.1251896823,0.020914253524999538,0.8279396359989587,0.9163059867302918,0.03795947594133164,not_significant
SLC22A12,2.2898763486875,2.2821892814999996,0.0076870671875002294,0.8280184525206129,0.9163465985647541,0.03794022788989916,not_significant
CHST2,3.87039338528125,3.883514085916667,-0.013120700635417037,0.8281412142809341,0.9164358368524199,0.03789793624066741,not_significant
ARHGAP1,4.904048155484375,4.936786167833334,-0.032738012348958456,0.8286730193946308,0.9169776977075378,0.03764122690395428,not_significant
EIF4H,11.008899764999999,10.996347271666666,0.012552493333332748,0.8288034356309881,0.917075364536501,0.037594972882413716,not_significant
MAGEB2,2.291302510625,2.3007709335,-0.009468422874999938,0.8289036482377891,0.9170954517319895,0.03758546040071839,not_significant
IL18,5.6068458979375,5.752368869166666,-0.14552297122916613,0.8289059005932479,0.9170954517319895,0.03758546040071839,not_significant
CHMP1B,8.96868187615625,8.929663857916667,0.03901801823958273,0.8296379230044222,0.9178285353443624,0.03723844418990138,not_significant
AQP12B,2.5438549623749998,2.5473329345,-0.0034779721250002282,0.8296528681933757,0.9178285353443624,0.03723844418990138,not_significant
FANK1,2.2705669774375,2.2681619516666665,0.0024050257708334577,0.8297905289256383,0.9179341481123392,0.03718847363236166,not_significant
SYMPK,3.910960519765625,3.896198462791667,0.01476205697395816,0.8298390807254619,0.9179411807180772,0.03718514636735902,not_significant
ZC3H7A,7.36304321446875,7.335597870166667,0.027445344302083008,0.8303093334640717,0.9184146608455805,0.036961192156995074,not_significant
CRABP1,2.2638110622187497,2.26461483375,-0.0008037715312503302,0.8304014154111574,0.9184698150526072,0.03693511194554258,not_significant
MIER3,4.8186749597875,4.7981171301,0.020557829687500195,0.8305311065372614,0.9185665593654359,0.036889369224450116,not_significant
GNPDA1,8.2658330141875,8.242254906333335,0.023578107854165253,0.8310491412511798,0.9190927796207318,0.03664064569388181,not_significant
ATG10,4.02536324878125,4.04652359875,-0.021160349968750047,0.8312318284555287,0.9192480900798101,0.0365672637910674,not_significant
NCOA6,5.23151402703125,5.25015941875,-0.018645391718750126,0.8316319429197699,0.9195970782870588,0.03640241722640339,not_significant
KIAA0930,6.202322555249999,6.241258925833333,-0.038936370583333435,0.8316125864711222,0.9195970782870588,0.03640241722640339,not_significant
LOC100996251,3.9570926933125,3.9771621024999995,-0.020069409187499332,0.831702561802968,0.9196247353972642,0.03638935590855786,not_significant
TRAT1,2.343859467625,2.3672109646666666,-0.02335149704166639,0.831741498215425,0.9196247353972642,0.03638935590855786,not_significant
LOC101928230,3.4895653973125,3.5468398965,-0.05727449918749983,0.831789213738992,0.919630753920403,0.0363865136591764,not_significant
FAM167B,2.3348546230625002,2.3520165676666664,-0.0171619446041662,0.8320348754291296,0.9198556110865288,0.036280338121473146,not_significant
ZC3H12B,2.5070434464687503,2.48978189625,0.017261550218750532,0.8320890447968908,0.9198687519465603,0.03627413392793862,not_significant
BMP2,4.1204033285625,4.067398497916666,0.05300483064583439,0.8325477310513502,0.9202484986694346,0.036094882406274724,not_significant
VIP,2.5602538676875,2.525072957,0.03518091068750007,0.8325015397379979,0.9202484986694346,0.036094882406274724,not_significant
MED10,6.575548208687501,6.607342348166667,-0.03179413947916654,0.8325668838654947,0.9202484986694346,0.036094882406274724,not_significant
MT1H,8.78019219675,8.846784751666666,-0.06659255491666549,0.8326017558864851,0.9202484986694346,0.036094882406274724,not_significant
SPCS3,6.597365090979166,6.574313873055555,0.02305121792361131,0.8328750427247376,0.9205037875673981,0.03597442017872076,not_significant
SNRPC,8.2408002824375,8.2176937485,0.023106533937498952,0.8329968538849378,0.9205711979951737,0.03594261704517288,not_significant
SCML1,7.177158235093751,7.2053153341666665,-0.028157099072915415,0.8330206666850375,0.9205711979951737,0.03594261704517288,not_significant
SNX5,6.61010597875,6.623323164916665,-0.013217186166665229,0.833300159264173,0.920833289215832,0.03581898883372196,not_significant
CCAR2,4.706784185645833,4.732327937888889,-0.02554375224305616,0.8334001516334657,0.9208970082682876,0.03578893792678687,not_significant
LGR4,3.9990956504791666,3.989698920388889,0.00939673009027775,0.833867600769402,0.9213667354735305,0.03556747133347133,not_significant
RBM25,7.273106537428571,7.303156485714285,-0.030049948285713945,0.8349710674223529,0.9225391351840166,0.03501520150065007,not_significant
LOC284578,2.2899357812499996,2.2826681596666667,0.007267621583332939,0.8350452183908912,0.9225742078154405,0.03499869102409551,not_significant
TMEM53,2.9737620292708327,2.998421406611111,-0.024659377340278343,0.8351397904286524,0.9226318373337058,0.03497156323329807,not_significant
CTSD,7.250132674,7.191552328499999,0.05858034550000024,0.8351826795372108,0.9226323664922572,0.03497131415174275,not_significant
TSPAN3,6.6069730024375,6.629516480133334,-0.022543477695833758,0.835254805943586,0.9226651926121009,0.03495586276544294,not_significant
LOC100507516,2.28690679825,2.2926204996666666,-0.005713701416666606,0.835322037524068,0.9226926085979232,0.03494295837221183,not_significant
LOC100507281,2.39535771775,2.380542319,0.014815398750000153,0.8356392990159252,0.922996189586284,0.03480009187231812,not_significant
TMEM237,6.2981105364375,6.338063153333334,-0.039952616895833515,0.8357192927934426,0.9230376816124964,0.034780569199076634,not_significant
SCRN2,5.5298649570625,5.49111493525,0.038750021812500535,0.8366281655290588,0.9239946055987752,0.03433056424041683,not_significant
HERPUD1,7.6167966524375,7.6308269070833346,-0.014030254645834184,0.8370364655755247,0.9243986145791938,0.034140714081139154,not_significant
ANKRD12,6.36768028690625,6.319123766416666,0.04855652048958348,0.837265400586061,0.9246045070938964,0.034043993873020525,not_significant
ANKRD65,2.29969562659375,2.2948913858333335,0.004804240760416523,0.837650218612984,0.9248717857796519,0.03391846897755761,not_significant
ADAMTS18,2.2733790596562495,2.2753612254999998,-0.0019821658437502165,0.8376664063244308,0.9248717857796519,0.03391846897755761,not_significant
NBPF4,2.2896719011249997,2.295153704,-0.00548180287500033,0.8375737421433319,0.9248717857796519,0.03391846897755761,not_significant
STON2,4.620231742875,4.660360516333333,-0.0401287734583331,0.8376774841186974,0.9248717857796519,0.03391846897755761,not_significant
CYSLTR2,2.419056015875,2.4522238444999997,-0.033167828624999895,0.8377364359267798,0.924889934716422,0.033909946817103555,not_significant
DNAH17,2.268605770375,2.26726243175,0.0013433386250003565,0.8377948898154478,0.9249075321189013,0.03390168379920041,not_significant
VWA9,4.3600355766875,4.351663554499999,0.008372022187501216,0.8378743291129713,0.9249482939997307,0.03388254429690071,not_significant
LOC101928222,2.29415553925,2.305323234333333,-0.01116769508333304,0.8379854587600299,0.925024033657624,0.033846983423896373,not_significant
LINC01133,2.5361376255,2.5154124384166665,0.020725187083333374,0.8382833308716875,0.9252694874588249,0.03373175929233836,not_significant
LOC101928728,2.3473631888125004,2.3399446985555556,0.007418490256944743,0.8382928796972392,0.9252694874588249,0.03373175929233836,not_significant
ZNF418,2.546296282875,2.572405982333333,-0.02610969945833297,0.838402901133354,0.9253439761633665,0.033696797876570095,not_significant
H1FX,8.53425840525,8.494211174166667,0.0400472310833333,0.8389120365022787,0.9258119694672082,0.033477208690433774,not_significant
RNF113A,6.93052699425,6.918326275166667,0.012200719083333311,0.8388706961998184,0.9258119694672082,0.033477208690433774,not_significant
SGK1,10.282254872,10.191082545666667,0.09117232633333217,0.8392713325473298,0.9261615014490798,0.03331327565881983,not_significant
SMYD4,5.3285885941875,5.277046202833334,0.051542391354166384,0.8395966272255628,0.92647347833082,0.033167008486947716,not_significant
TMEM170B,7.5179006973125,7.491697875500001,0.026202821812499444,0.8398849290746176,0.9267446049917988,0.03303993351972217,not_significant
INHBC,4.0570481214375,4.087477067416667,-0.030428945979166677,0.840354529592937,0.9272157423185243,0.032819203506896405,not_significant
SGO1,2.286837751,2.2917161556666668,-0.004878404666666558,0.8407415368741362,0.9275486654849046,0.032663295085318775,not_significant
NR2E3,2.4184443160937503,2.446863744166667,-0.02841942807291664,0.840705952988184,0.9275486654849046,0.032663295085318775,not_significant
LOC101929243,7.3383950140625,7.379520228333333,-0.041125214270833155,0.8408462972489832,0.9276172006415634,0.032631206913678365,not_significant
PPRC1,6.893769184062499,6.928625220000001,-0.03485603593750142,0.8409635028799483,0.9276994576924736,0.03259269727903363,not_significant
LOC284926,4.94455488675,4.971467097666667,-0.02691221091666751,0.8412184271646527,0.9279336214870206,0.03248308935544773,not_significant
ZNF248,4.82417392078125,4.856370266666667,-0.0321963458854162,0.8413288886608341,0.9280084151912207,0.032448085575813634,not_significant
SH3GL1P1,2.2710376854999996,2.2686630086666666,0.0023746768333330337,0.8414908257894924,0.928139977441209,0.032386520714384255,not_significant
AGAP11,2.63880953628125,2.660983915583333,-0.022174379302083214,0.8416401143817074,0.9282575760899389,0.03233149753877855,not_significant
FNTA,8.800956042291666,8.819514465055557,-0.018558422763890192,0.8422302448360999,0.9288613493059593,0.032049108100287056,not_significant
HES4,5.1367555283125,5.1772812265,-0.040525698187499515,0.8422936437287558,0.9288841800232718,0.03203843359789622,not_significant
RFPL3S,2.28687793925,2.2807364894999997,0.006141449750000305,0.8426040687615282,0.9291794158509248,0.03190041970841082,not_significant
SMIM11A,4.716479465354166,4.686345411833334,0.030134053520832538,0.8426738667514544,0.9292092843619996,0.031886459518551645,not_significant
EHD2,7.234533125125001,7.301518748055554,-0.06698562293055321,0.8427592563901503,0.9292563417520384,0.03186446635973951,not_significant
CCT6B,5.6460796583125,5.601143900166666,0.04493575814583384,0.8430074712861506,0.9294422531226387,0.031777588064499304,not_significant
NDUFA5,8.452766869125,8.425031106,0.02773576312499948,0.8430133090607175,0.9294422531226387,0.031777588064499304,not_significant
ATF2,5.7732905495208335,5.753309200722222,0.019981348798611798,0.843403818515467,0.9298256763697352,0.03159846530315155,not_significant
LOC101928635,4.6480700594375,4.6788964921666665,-0.03082643272916652,0.8436272558066394,0.9300248783862086,0.03150543381022006,not_significant
BTG4,2.27001918696875,2.267962472833333,0.0020567141354166374,0.843769045859968,0.9301340558745176,0.031454454101011574,not_significant
RASL10A,2.5484843859375,2.519630340333333,0.028854045604167045,0.8438664880998462,0.9301943376880905,0.03142630846920423,not_significant
ETFB,9.9655722721875,9.987379026333334,-0.02180675414583355,0.8444262536560536,0.93076420673291,0.031160326198883852,not_significant
MAX,6.131386908374999,6.149717116466667,-0.018330208091668077,0.8444975957430831,0.930795683219717,0.031145639521753535,not_significant
CLMN,3.7151813002968748,3.697813773583333,0.017367526713541803,0.8445969225308654,0.9308579993747899,0.03111656476682492,not_significant
LOC100507291,3.9651949596874996,3.9891375916666667,-0.023942631979167128,0.8447995935202742,0.9310342024839698,0.031034364478147496,not_significant
TNFAIP8L2-SCNM1,8.8712887516875,8.894775238166666,-0.023486486479166402,0.8455979290970872,0.9318668227297062,0.03064615018503336,not_significant
MYLK-AS1,2.91936203375,2.8864328103333334,0.03292922341666671,0.8457523961515697,0.9319440889834997,0.030610141910301016,not_significant
SDS,2.2644064774999997,2.265210785083333,-0.0008043075833334967,0.8457537186302567,0.9319440889834997,0.030610141910301016,not_significant
POM121,5.2670343185,5.2355504135,0.03148390499999998,0.8457983647586471,0.9319460811043542,0.03060921356472757,not_significant
ST6GALNAC3,4.4460380819375,4.366766752666666,0.07927132927083402,0.8458489572423593,0.9319546247053697,0.030605232195156654,not_significant
LOC100134822,5.0520989059375,5.011494317666667,0.04060458827083302,0.8464184902351799,0.9325274251656135,0.030338386947749707,not_significant
MYH9,7.4558793528125005,7.552154094,-0.09627474118749912,0.8464545651457307,0.9325274251656135,0.030338386947749707,not_significant
GTF2E1,7.538315591749999,7.514192054666666,0.024123537083332813,0.8476503680612616,0.9337502535405714,0.029769267252843446,not_significant
ZNF252P-AS1,2.273992693,2.277482568,-0.0034898750000000867,0.8476243251480916,0.9337502535405714,0.029769267252843446,not_significant
TP73-AS1,4.734695952958333,4.749770409777778,-0.015074456819444748,0.8480242217264558,0.9341147819574199,0.02959975534600281,not_significant
TDRG1,2.4347826977500002,2.4131231321666666,0.021659565583333595,0.848228846911147,0.9342928745153158,0.029516963333105065,not_significant
DDX53,2.2954238838125,2.3033477183333333,-0.007923834520833228,0.8483294578761584,0.9343563870036364,0.02948744134223367,not_significant
SYNJ1,3.9302533322083333,3.916335396555555,0.013917935652778102,0.8484022294489857,0.9343892320995638,0.02947217501194827,not_significant
TMEM171,2.26471915521875,2.2655596301666665,-0.0008404749479167251,0.8484637720693553,0.9344097074703263,0.02946265837497987,not_significant
SLC31A1,4.356733320791667,4.331928662555555,0.02480465823611233,0.848580237998985,0.9344906645238126,0.029425032825593597,not_significant
DRC3,3.03764138671875,3.0459736908333337,-0.008332304114583522,0.8488150237936678,0.9347019053771636,0.029326872005964087,not_significant
WDR18,6.1893315345625,6.163359536166667,0.025971998395832863,0.8490523437602822,0.9349159152960944,0.02922744705799617,not_significant
ADPRH,3.7831836160208336,3.761561050222222,0.02162256579861177,0.8495544443492093,0.9354214463415857,0.028992677274386765,not_significant
MYH13,4.85709839175,4.867133445666667,-0.010035053916666925,0.8495985393215479,0.9354226541292714,0.028992116526939074,not_significant
LOC101928845,2.39414709525,2.3878537338333334,0.0062933614166666985,0.8510932692568901,0.9370209550953261,0.02825069664636747,not_significant
ADIRF-AS1,3.1144349155625,3.066390997333333,0.048043918229167204,0.8513625155820952,0.9372225243643599,0.02815728250614552,not_significant
MMGT1,8.996990663062501,9.019202592166666,-0.022211929104164696,0.8513292395812853,0.9372225243643599,0.02815728250614552,not_significant
PIGT,7.26462859290625,7.2838964422500005,-0.019267849343750143,0.8516782837573607,0.9375226971179164,0.02801820934558218,not_significant
